Original Campaign,Campaign,Campaign Labels,Budgets,Negative Keyword List,Campaign Callout Asset,Campaign Sitelink Asset Text,Campaign Sitelink Asset Description 1,Campaign Sitelink Asset Description 2,Campaign Sitelink Asset Url,Campaign Price Asset Header,Campaign Price Asset Price,Campaign Price Asset Description,Campaign Price Asset Url,Campaign Call Asset Number,AdGroup,AdGroup Labels,Keywords,Negative Keywords,AdGroup Callout Asset,AdGroup Sitelink Asset Text,AdGroup Sitelink Asset Description 1,AdGroup Sitelink Asset Description 2,AdGroup Sitelink Asset Url,AdGroup Price Asset Header,AdGroup Price Asset Price,AdGroup Price Asset Description,AdGroup Price Asset Url,AdGroup Call Asset Number,RSA Headline 1,RSA Headline 2,RSA Headline 3,RSA Description 1,RSA Description 2,RSA Final Url,COA Phone,COA Final Url,COA Business Name,COA Description1,Max CPC
Testing_Campaign_6,DND_DONT_MODIFY Testing_Campaign_6,Campaign_6_Label_10,396.7360041,Campaign_6_NKWL_10,C_6_CA_10,C_6_SAT_10,C_6_SAD1_10,C_6_SAD2_10,https://www.oxyanthraquinone.com,C_6_PAH_10,795.9561883,C_6_PAP_10,https://www.aboil.com,2596890885,AdGroup 10,CPN_6_AG_L_10,C_6_KW_10,C_6_NKW_10,CPN_6_AGCA_10,CPN_6_AGSAT_10,CPN_6_AGAD1_10,CPN_6_AGAD2_10,https://www.habenar.com,CPN_6_AGPHA_10,276.8836738,CPN_6_AGPHD_10,https://www.poxes.com,4137875696,CPN_6_RSAH1_10,CPN_6_RSAH2_10,CPN_6_RSAH3_10,CPN_6_RSAD1_10,CPN_6_RSAD2_10,https://www.orchestrina.com,2370401423,https://www.balanism.com,CPN_6_COABN_10,CPN_6_COAD1_10,73.2910245
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_1,11.17301247,Campaign_7_NKWL_1,C_7_CA_1,C_7_SAT_1,C_7_SAD1_1,C_7_SAD2_1,https://www.kerosine.com,C_7_PAH_1,139.9655305,C_7_PAP_1,https://www.caryophyllus.com,6589870049,AdGroup 1,CPN_7_AG_L_1,C_7_KW_1,C_7_NKW_1,CPN_7_AGCA_1,CPN_7_AGSAT_1,CPN_7_AGAD1_1,CPN_7_AGAD2_1,https://www.delead.com,CPN_7_AGPHA_1,261.6352936,CPN_7_AGPHD_1,https://www.rebudgeted.com,6244923324,CPN_7_RSAH1_1,CPN_7_RSAH2_1,CPN_7_RSAH3_1,CPN_7_RSAD1_1,CPN_7_RSAD2_1,https://www.residual.com,2615311510,https://www.theol.com,CPN_7_COABN_1,CPN_7_COAD1_1,23.20407328
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_2,11.17301247,Campaign_7_NKWL_2,C_7_CA_2,C_7_SAT_2,C_7_SAD1_2,C_7_SAD2_2,https://www.triapsidal.com,C_7_PAH_2,458.188997,C_7_PAP_2,https://www.egging.com,4718403835,AdGroup 2,CPN_7_AG_L_2,C_7_KW_2,C_7_NKW_2,CPN_7_AGCA_2,CPN_7_AGSAT_2,CPN_7_AGAD1_2,CPN_7_AGAD2_2,https://www.cornuted.com,CPN_7_AGPHA_2,261.6672502,CPN_7_AGPHD_2,https://www.conductometer.com,3090039582,CPN_7_RSAH1_2,CPN_7_RSAH2_2,CPN_7_RSAH3_2,CPN_7_RSAD1_2,CPN_7_RSAD2_2,https://www.noncovetousness.com,9622757180,https://www.soddiest.com,CPN_7_COABN_2,CPN_7_COAD1_2,381.6332574
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_3,11.17301247,Campaign_7_NKWL_3,C_7_CA_3,C_7_SAT_3,C_7_SAD1_3,C_7_SAD2_3,https://www.middlesail.com,C_7_PAH_3,712.5827705,C_7_PAP_3,https://www.belier.com,2111073629,AdGroup 3,CPN_7_AG_L_3,C_7_KW_3,C_7_NKW_3,CPN_7_AGCA_3,CPN_7_AGSAT_3,CPN_7_AGAD1_3,CPN_7_AGAD2_3,https://www.becket.com,CPN_7_AGPHA_3,109.0374472,CPN_7_AGPHD_3,https://www.ibsenic.com,7413402947,CPN_7_RSAH1_3,CPN_7_RSAH2_3,CPN_7_RSAH3_3,CPN_7_RSAD1_3,CPN_7_RSAD2_3,https://www.partible.com,5261662999,https://www.gloria.com,CPN_7_COABN_3,CPN_7_COAD1_3,349.631348
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_4,11.17301247,Campaign_7_NKWL_4,C_7_CA_4,C_7_SAT_4,C_7_SAD1_4,C_7_SAD2_4,https://www.berryless.com,C_7_PAH_4,109.9689335,C_7_PAP_4,https://www.adumbration.com,7893266928,AdGroup 4,CPN_7_AG_L_4,C_7_KW_4,C_7_NKW_4,CPN_7_AGCA_4,CPN_7_AGSAT_4,CPN_7_AGAD1_4,CPN_7_AGAD2_4,https://www.unbatted.com,CPN_7_AGPHA_4,150.7236509,CPN_7_AGPHD_4,https://www.waistless.com,1699134986,CPN_7_RSAH1_4,CPN_7_RSAH2_4,CPN_7_RSAH3_4,CPN_7_RSAD1_4,CPN_7_RSAD2_4,https://www.podostemaceous.com,8042909223,https://www.darkling.com,CPN_7_COABN_4,CPN_7_COAD1_4,11.83598281
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_5,11.17301247,Campaign_7_NKWL_5,C_7_CA_5,C_7_SAT_5,C_7_SAD1_5,C_7_SAD2_5,https://www.leprid.com,C_7_PAH_5,59.3439118,C_7_PAP_5,https://www.manutagi.com,8846060072,AdGroup 5,CPN_7_AG_L_5,C_7_KW_5,C_7_NKW_5,CPN_7_AGCA_5,CPN_7_AGSAT_5,CPN_7_AGAD1_5,CPN_7_AGAD2_5,https://www.sireless.com,CPN_7_AGPHA_5,238.6210394,CPN_7_AGPHD_5,https://www.ngai.com,2269664954,CPN_7_RSAH1_5,CPN_7_RSAH2_5,CPN_7_RSAH3_5,CPN_7_RSAD1_5,CPN_7_RSAD2_5,https://www.descries.com,5897430592,https://www.trippist.com,CPN_7_COABN_5,CPN_7_COAD1_5,337.1130858
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_6,11.17301247,Campaign_7_NKWL_6,C_7_CA_6,C_7_SAT_6,C_7_SAD1_6,C_7_SAD2_6,https://www.incrementally.com,C_7_PAH_6,523.483861,C_7_PAP_6,https://www.auxillary.com,1955495185,AdGroup 6,CPN_7_AG_L_6,C_7_KW_6,C_7_NKW_6,CPN_7_AGCA_6,CPN_7_AGSAT_6,CPN_7_AGAD1_6,CPN_7_AGAD2_6,https://www.nonrecessive.com,CPN_7_AGPHA_6,438.7999017,CPN_7_AGPHD_6,https://www.fangled.com,9056665111,CPN_7_RSAH1_6,CPN_7_RSAH2_6,CPN_7_RSAH3_6,CPN_7_RSAD1_6,CPN_7_RSAD2_6,https://www.omniparity.com,6346808294,https://www.atmosteal.com,CPN_7_COABN_6,CPN_7_COAD1_6,19.15213247
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_7,11.17301247,Campaign_7_NKWL_7,C_7_CA_7,C_7_SAT_7,C_7_SAD1_7,C_7_SAD2_7,https://www.fillip.com,C_7_PAH_7,28.74553258,C_7_PAP_7,https://www.kintar.com,5028346470,AdGroup 7,CPN_7_AG_L_7,C_7_KW_7,C_7_NKW_7,CPN_7_AGCA_7,CPN_7_AGSAT_7,CPN_7_AGAD1_7,CPN_7_AGAD2_7,https://www.packnesses.com,CPN_7_AGPHA_7,153.5878169,CPN_7_AGPHD_7,https://www.ceilings.com,4519169207,CPN_7_RSAH1_7,CPN_7_RSAH2_7,CPN_7_RSAH3_7,CPN_7_RSAD1_7,CPN_7_RSAD2_7,https://www.scoter.com,6756299500,https://www.sententiously.com,CPN_7_COABN_7,CPN_7_COAD1_7,334.5370025
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_8,11.17301247,Campaign_7_NKWL_8,C_7_CA_8,C_7_SAT_8,C_7_SAD1_8,C_7_SAD2_8,https://www.nonround.com,C_7_PAH_8,26.74972331,C_7_PAP_8,https://www.downloaded.com,6716122859,AdGroup 8,CPN_7_AG_L_8,C_7_KW_8,C_7_NKW_8,CPN_7_AGCA_8,CPN_7_AGSAT_8,CPN_7_AGAD1_8,CPN_7_AGAD2_8,https://www.atmologic.com,CPN_7_AGPHA_8,8.781476429,CPN_7_AGPHD_8,https://www.vitta.com,9412164389,CPN_7_RSAH1_8,CPN_7_RSAH2_8,CPN_7_RSAH3_8,CPN_7_RSAD1_8,CPN_7_RSAD2_8,https://www.cadmiums.com,3541476664,https://www.epigeous.com,CPN_7_COABN_8,CPN_7_COAD1_8,14.35377339
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_9,11.17301247,Campaign_7_NKWL_9,C_7_CA_9,C_7_SAT_9,C_7_SAD1_9,C_7_SAD2_9,https://www.ungot.com,C_7_PAH_9,555.6006396,C_7_PAP_9,https://www.pulmonated.com,7920497807,AdGroup 9,CPN_7_AG_L_9,C_7_KW_9,C_7_NKW_9,CPN_7_AGCA_9,CPN_7_AGSAT_9,CPN_7_AGAD1_9,CPN_7_AGAD2_9,https://www.uncontrastive.com,CPN_7_AGPHA_9,8.385726728,CPN_7_AGPHD_9,https://www.alginic.com,9591142697,CPN_7_RSAH1_9,CPN_7_RSAH2_9,CPN_7_RSAH3_9,CPN_7_RSAD1_9,CPN_7_RSAD2_9,https://www.undemonstrably.com,7195730852,https://www.unmyopic.com,CPN_7_COABN_9,CPN_7_COAD1_9,112.3633163
Testing_Campaign_7,DND_DONT_MODIFY Testing_Campaign_7,Campaign_7_Label_10,11.17301247,Campaign_7_NKWL_10,C_7_CA_10,C_7_SAT_10,C_7_SAD1_10,C_7_SAD2_10,https://www.maneuvering.com,C_7_PAH_10,826.5995652,C_7_PAP_10,https://www.defrosted.com,2375403976,AdGroup 10,CPN_7_AG_L_10,C_7_KW_10,C_7_NKW_10,CPN_7_AGCA_10,CPN_7_AGSAT_10,CPN_7_AGAD1_10,CPN_7_AGAD2_10,https://www.absurds.com,CPN_7_AGPHA_10,151.658829,CPN_7_AGPHD_10,https://www.pseudotetrameral.com,5310340243,CPN_7_RSAH1_10,CPN_7_RSAH2_10,CPN_7_RSAH3_10,CPN_7_RSAD1_10,CPN_7_RSAD2_10,https://www.maidhead.com,7283533890,https://www.calciocarnotite.com,CPN_7_COABN_10,CPN_7_COAD1_10,90.85901838
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_1,51.64066817,Campaign_8_NKWL_1,C_8_CA_1,C_8_SAT_1,C_8_SAD1_1,C_8_SAD2_1,https://www.nonrevocably.com,C_8_PAH_1,3.904891642,C_8_PAP_1,https://www.angustate.com,2392891169,AdGroup 1,CPN_8_AG_L_1,C_8_KW_1,C_8_NKW_1,CPN_8_AGCA_1,CPN_8_AGSAT_1,CPN_8_AGAD1_1,CPN_8_AGAD2_1,https://www.intercortical.com,CPN_8_AGPHA_1,78.3927633,CPN_8_AGPHD_1,https://www.hypoplankton.com,7427599776,CPN_8_RSAH1_1,CPN_8_RSAH2_1,CPN_8_RSAH3_1,CPN_8_RSAD1_1,CPN_8_RSAD2_1,https://www.schrik.com,6012530876,https://www.familiarism.com,CPN_8_COABN_1,CPN_8_COAD1_1,520.9124255
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_2,51.64066817,Campaign_8_NKWL_2,C_8_CA_2,C_8_SAT_2,C_8_SAD1_2,C_8_SAD2_2,https://www.thumbless.com,C_8_PAH_2,209.4983928,C_8_PAP_2,https://www.daer.com,5550412753,AdGroup 2,CPN_8_AG_L_2,C_8_KW_2,C_8_NKW_2,CPN_8_AGCA_2,CPN_8_AGSAT_2,CPN_8_AGAD1_2,CPN_8_AGAD2_2,https://www.hushel.com,CPN_8_AGPHA_2,161.6925172,CPN_8_AGPHD_2,https://www.orles.com,7995922425,CPN_8_RSAH1_2,CPN_8_RSAH2_2,CPN_8_RSAH3_2,CPN_8_RSAD1_2,CPN_8_RSAD2_2,https://www.uniat.com,5307116515,https://www.phasemy.com,CPN_8_COABN_2,CPN_8_COAD1_2,12.32464213
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_3,51.64066817,Campaign_8_NKWL_3,C_8_CA_3,C_8_SAT_3,C_8_SAD1_3,C_8_SAD2_3,https://www.underutilization.com,C_8_PAH_3,213.3778716,C_8_PAP_3,https://www.terpodion.com,7763735083,AdGroup 3,CPN_8_AG_L_3,C_8_KW_3,C_8_NKW_3,CPN_8_AGCA_3,CPN_8_AGSAT_3,CPN_8_AGAD1_3,CPN_8_AGAD2_3,https://www.centrolinead.com,CPN_8_AGPHA_3,190.2395981,CPN_8_AGPHD_3,https://www.unpromiscuousness.com,1943793077,CPN_8_RSAH1_3,CPN_8_RSAH2_3,CPN_8_RSAH3_3,CPN_8_RSAD1_3,CPN_8_RSAD2_3,https://www.varied.com,5166460118,https://www.kuruba.com,CPN_8_COABN_3,CPN_8_COAD1_3,343.6508109
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_4,51.64066817,Campaign_8_NKWL_4,C_8_CA_4,C_8_SAT_4,C_8_SAD1_4,C_8_SAD2_4,https://www.reassuringly.com,C_8_PAH_4,106.0880902,C_8_PAP_4,https://www.pantothenic.com,8144870102,AdGroup 4,CPN_8_AG_L_4,C_8_KW_4,C_8_NKW_4,CPN_8_AGCA_4,CPN_8_AGSAT_4,CPN_8_AGAD1_4,CPN_8_AGAD2_4,https://www.snowfowl.com,CPN_8_AGPHA_4,4.10277691,CPN_8_AGPHD_4,https://www.grece.com,2360277147,CPN_8_RSAH1_4,CPN_8_RSAH2_4,CPN_8_RSAH3_4,CPN_8_RSAD1_4,CPN_8_RSAD2_4,https://www.plasterers.com,9033553746,https://www.abnormalities.com,CPN_8_COABN_4,CPN_8_COAD1_4,544.9789955
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_5,51.64066817,Campaign_8_NKWL_5,C_8_CA_5,C_8_SAT_5,C_8_SAD1_5,C_8_SAD2_5,https://www.mandingo.com,C_8_PAH_5,68.62572001,C_8_PAP_5,https://www.allurers.com,6132926668,AdGroup 5,CPN_8_AG_L_5,C_8_KW_5,C_8_NKW_5,CPN_8_AGCA_5,CPN_8_AGSAT_5,CPN_8_AGAD1_5,CPN_8_AGAD2_5,https://www.beworry.com,CPN_8_AGPHA_5,438.5600111,CPN_8_AGPHD_5,https://www.nonthinking.com,7629362440,CPN_8_RSAH1_5,CPN_8_RSAH2_5,CPN_8_RSAH3_5,CPN_8_RSAD1_5,CPN_8_RSAD2_5,https://www.orinasality.com,5012923442,https://www.preprostatic.com,CPN_8_COABN_5,CPN_8_COAD1_5,106.2139471
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_6,51.64066817,Campaign_8_NKWL_6,C_8_CA_6,C_8_SAT_6,C_8_SAD1_6,C_8_SAD2_6,https://www.jeweler.com,C_8_PAH_6,346.663719,C_8_PAP_6,https://www.bushlet.com,1862058251,AdGroup 6,CPN_8_AG_L_6,C_8_KW_6,C_8_NKW_6,CPN_8_AGCA_6,CPN_8_AGSAT_6,CPN_8_AGAD1_6,CPN_8_AGAD2_6,https://www.misguess.com,CPN_8_AGPHA_6,311.1238006,CPN_8_AGPHD_6,https://www.preplaces.com,8946346314,CPN_8_RSAH1_6,CPN_8_RSAH2_6,CPN_8_RSAH3_6,CPN_8_RSAD1_6,CPN_8_RSAD2_6,https://www.kindergartners.com,5095335012,https://www.archemastry.com,CPN_8_COABN_6,CPN_8_COAD1_6,598.7019148
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_7,51.64066817,Campaign_8_NKWL_7,C_8_CA_7,C_8_SAT_7,C_8_SAD1_7,C_8_SAD2_7,https://www.bimetallism.com,C_8_PAH_7,29.98396451,C_8_PAP_7,https://www.unanxious.com,2408474468,AdGroup 7,CPN_8_AG_L_7,C_8_KW_7,C_8_NKW_7,CPN_8_AGCA_7,CPN_8_AGSAT_7,CPN_8_AGAD1_7,CPN_8_AGAD2_7,https://www.quinones.com,CPN_8_AGPHA_7,51.00727944,CPN_8_AGPHD_7,https://www.molybdenic.com,5134270525,CPN_8_RSAH1_7,CPN_8_RSAH2_7,CPN_8_RSAH3_7,CPN_8_RSAD1_7,CPN_8_RSAD2_7,https://www.wulder.com,1748965078,https://www.essorant.com,CPN_8_COABN_7,CPN_8_COAD1_7,660.227536
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_8,51.64066817,Campaign_8_NKWL_8,C_8_CA_8,C_8_SAT_8,C_8_SAD1_8,C_8_SAD2_8,https://www.shawnee.com,C_8_PAH_8,621.6146307,C_8_PAP_8,https://www.gingering.com,5027748055,AdGroup 8,CPN_8_AG_L_8,C_8_KW_8,C_8_NKW_8,CPN_8_AGCA_8,CPN_8_AGSAT_8,CPN_8_AGAD1_8,CPN_8_AGAD2_8,https://www.synapterous.com,CPN_8_AGPHA_8,195.8166482,CPN_8_AGPHD_8,https://www.spondaic.com,8097554881,CPN_8_RSAH1_8,CPN_8_RSAH2_8,CPN_8_RSAH3_8,CPN_8_RSAD1_8,CPN_8_RSAD2_8,https://www.dispart.com,9049615706,https://www.discontent.com,CPN_8_COABN_8,CPN_8_COAD1_8,34.70573619
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_9,51.64066817,Campaign_8_NKWL_9,C_8_CA_9,C_8_SAT_9,C_8_SAD1_9,C_8_SAD2_9,https://www.transmural.com,C_8_PAH_9,115.355376,C_8_PAP_9,https://www.apicifixed.com,2228908709,AdGroup 9,CPN_8_AG_L_9,C_8_KW_9,C_8_NKW_9,CPN_8_AGCA_9,CPN_8_AGSAT_9,CPN_8_AGAD1_9,CPN_8_AGAD2_9,https://www.unfrozen.com,CPN_8_AGPHA_9,226.1524283,CPN_8_AGPHD_9,https://www.biosis.com,1281224578,CPN_8_RSAH1_9,CPN_8_RSAH2_9,CPN_8_RSAH3_9,CPN_8_RSAD1_9,CPN_8_RSAD2_9,https://www.miminae.com,2172460817,https://www.uncarnate.com,CPN_8_COABN_9,CPN_8_COAD1_9,24.06349501
Testing_Campaign_8,DND_DONT_MODIFY Testing_Campaign_8,Campaign_8_Label_10,51.64066817,Campaign_8_NKWL_10,C_8_CA_10,C_8_SAT_10,C_8_SAD1_10,C_8_SAD2_10,https://www.pantameter.com,C_8_PAH_10,29.37485468,C_8_PAP_10,https://www.sagittiform.com,7985344607,AdGroup 10,CPN_8_AG_L_10,C_8_KW_10,C_8_NKW_10,CPN_8_AGCA_10,CPN_8_AGSAT_10,CPN_8_AGAD1_10,CPN_8_AGAD2_10,https://www.minnesinger.com,CPN_8_AGPHA_10,349.5900144,CPN_8_AGPHD_10,https://www.cedent.com,1564978938,CPN_8_RSAH1_10,CPN_8_RSAH2_10,CPN_8_RSAH3_10,CPN_8_RSAD1_10,CPN_8_RSAD2_10,https://www.haploscope.com,2241351975,https://www.ceboids.com,CPN_8_COABN_10,CPN_8_COAD1_10,76.54691589
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_1,12.79938796,Campaign_9_NKWL_1,C_9_CA_1,C_9_SAT_1,C_9_SAD1_1,C_9_SAD2_1,https://www.numbs.com,C_9_PAH_1,119.6747231,C_9_PAP_1,https://www.kleenebok.com,9364506871,AdGroup 1,CPN_9_AG_L_1,C_9_KW_1,C_9_NKW_1,CPN_9_AGCA_1,CPN_9_AGSAT_1,CPN_9_AGAD1_1,CPN_9_AGAD2_1,https://www.ascabart.com,CPN_9_AGPHA_1,126.7648877,CPN_9_AGPHD_1,https://www.pogonology.com,4655565594,CPN_9_RSAH1_1,CPN_9_RSAH2_1,CPN_9_RSAH3_1,CPN_9_RSAD1_1,CPN_9_RSAD2_1,https://www.rapillo.com,9898488967,https://www.autoanticomplement.com,CPN_9_COABN_1,CPN_9_COAD1_1,22.02605838
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_2,12.79938796,Campaign_9_NKWL_2,C_9_CA_2,C_9_SAT_2,C_9_SAD1_2,C_9_SAD2_2,https://www.punches.com,C_9_PAH_2,106.0568803,C_9_PAP_2,https://www.prepense.com,9872915833,AdGroup 2,CPN_9_AG_L_2,C_9_KW_2,C_9_NKW_2,CPN_9_AGCA_2,CPN_9_AGSAT_2,CPN_9_AGAD1_2,CPN_9_AGAD2_2,https://www.nonconformability.com,CPN_9_AGPHA_2,420.4990725,CPN_9_AGPHD_2,https://www.longa.com,8105615750,CPN_9_RSAH1_2,CPN_9_RSAH2_2,CPN_9_RSAH3_2,CPN_9_RSAD1_2,CPN_9_RSAD2_2,https://www.gynic.com,4943185583,https://www.queans.com,CPN_9_COABN_2,CPN_9_COAD1_2,547.0299653
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_3,12.79938796,Campaign_9_NKWL_3,C_9_CA_3,C_9_SAT_3,C_9_SAD1_3,C_9_SAD2_3,https://www.fatherlike.com,C_9_PAH_3,193.0195382,C_9_PAP_3,https://www.besort.com,4716330166,AdGroup 3,CPN_9_AG_L_3,C_9_KW_3,C_9_NKW_3,CPN_9_AGCA_3,CPN_9_AGSAT_3,CPN_9_AGAD1_3,CPN_9_AGAD2_3,https://www.forcepslike.com,CPN_9_AGPHA_3,695.3270189,CPN_9_AGPHD_3,https://www.fruitages.com,3425268665,CPN_9_RSAH1_3,CPN_9_RSAH2_3,CPN_9_RSAH3_3,CPN_9_RSAD1_3,CPN_9_RSAD2_3,https://www.keratoma.com,1319299301,https://www.containing.com,CPN_9_COABN_3,CPN_9_COAD1_3,206.299254
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_4,12.79938796,Campaign_9_NKWL_4,C_9_CA_4,C_9_SAT_4,C_9_SAD1_4,C_9_SAD2_4,https://www.bluffness.com,C_9_PAH_4,460.3695692,C_9_PAP_4,https://www.wardens.com,4989298013,AdGroup 4,CPN_9_AG_L_4,C_9_KW_4,C_9_NKW_4,CPN_9_AGCA_4,CPN_9_AGSAT_4,CPN_9_AGAD1_4,CPN_9_AGAD2_4,https://www.enneastylos.com,CPN_9_AGPHA_4,82.6243929,CPN_9_AGPHD_4,https://www.rhabdophobia.com,5281254152,CPN_9_RSAH1_4,CPN_9_RSAH2_4,CPN_9_RSAH3_4,CPN_9_RSAD1_4,CPN_9_RSAD2_4,https://www.lb.com,5269394259,https://www.circumstant.com,CPN_9_COABN_4,CPN_9_COAD1_4,35.61233238
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_5,12.79938796,Campaign_9_NKWL_5,C_9_CA_5,C_9_SAT_5,C_9_SAD1_5,C_9_SAD2_5,https://www.polysarcia.com,C_9_PAH_5,77.55958336,C_9_PAP_5,https://www.tripmadam.com,7273867340,AdGroup 5,CPN_9_AG_L_5,C_9_KW_5,C_9_NKW_5,CPN_9_AGCA_5,CPN_9_AGSAT_5,CPN_9_AGAD1_5,CPN_9_AGAD2_5,https://www.wadmaal.com,CPN_9_AGPHA_5,287.0003744,CPN_9_AGPHD_5,https://www.cycloids.com,6394523171,CPN_9_RSAH1_5,CPN_9_RSAH2_5,CPN_9_RSAH3_5,CPN_9_RSAD1_5,CPN_9_RSAD2_5,https://www.whirlblast.com,2405820642,https://www.glaiket.com,CPN_9_COABN_5,CPN_9_COAD1_5,483.2709956
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_6,12.79938796,Campaign_9_NKWL_6,C_9_CA_6,C_9_SAT_6,C_9_SAD1_6,C_9_SAD2_6,https://www.motorcyclist.com,C_9_PAH_6,20.72895017,C_9_PAP_6,https://www.prelawful.com,3101052965,AdGroup 6,CPN_9_AG_L_6,C_9_KW_6,C_9_NKW_6,CPN_9_AGCA_6,CPN_9_AGSAT_6,CPN_9_AGAD1_6,CPN_9_AGAD2_6,https://www.toponymical.com,CPN_9_AGPHA_6,294.8503133,CPN_9_AGPHD_6,https://www.mirepois.com,6179135037,CPN_9_RSAH1_6,CPN_9_RSAH2_6,CPN_9_RSAH3_6,CPN_9_RSAD1_6,CPN_9_RSAD2_6,https://www.oxidability.com,3464337568,https://www.subsulfid.com,CPN_9_COABN_6,CPN_9_COAD1_6,35.38380128
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_7,12.79938796,Campaign_9_NKWL_7,C_9_CA_7,C_9_SAT_7,C_9_SAD1_7,C_9_SAD2_7,https://www.snowproof.com,C_9_PAH_7,280.90461,C_9_PAP_7,https://www.parlays.com,3487397568,AdGroup 7,CPN_9_AG_L_7,C_9_KW_7,C_9_NKW_7,CPN_9_AGCA_7,CPN_9_AGSAT_7,CPN_9_AGAD1_7,CPN_9_AGAD2_7,https://www.verticordious.com,CPN_9_AGPHA_7,140.2156505,CPN_9_AGPHD_7,https://www.tracheochromatic.com,5335516421,CPN_9_RSAH1_7,CPN_9_RSAH2_7,CPN_9_RSAH3_7,CPN_9_RSAD1_7,CPN_9_RSAD2_7,https://www.polecat.com,8828516281,https://www.continuers.com,CPN_9_COABN_7,CPN_9_COAD1_7,62.32284285
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_8,12.79938796,Campaign_9_NKWL_8,C_9_CA_8,C_9_SAT_8,C_9_SAD1_8,C_9_SAD2_8,https://www.catadicrotic.com,C_9_PAH_8,734.2196765,C_9_PAP_8,https://www.twa.com,1596910313,AdGroup 8,CPN_9_AG_L_8,C_9_KW_8,C_9_NKW_8,CPN_9_AGCA_8,CPN_9_AGSAT_8,CPN_9_AGAD1_8,CPN_9_AGAD2_8,https://www.outroars.com,CPN_9_AGPHA_8,31.85695584,CPN_9_AGPHD_8,https://www.hydroxamino.com,4892801594,CPN_9_RSAH1_8,CPN_9_RSAH2_8,CPN_9_RSAH3_8,CPN_9_RSAD1_8,CPN_9_RSAD2_8,https://www.keratocentesis.com,8235065827,https://www.nonnumeric.com,CPN_9_COABN_8,CPN_9_COAD1_8,105.1985108
Testing_Campaign_9,DND_DONT_MODIFY Testing_Campaign_9,Campaign_9_Label_9,12.79938796,Campaign_9_NKWL_9,C_9_CA_9,C_9_SAT_9,C_9_SAD1_9,C_9_SAD2_9,https://www.veiltail.com,C_9_PAH_9,111.1232472,C_9_PAP_9,https://www.ineluctably.com,7762645880,AdGroup 9,CPN_9_AG_L_9,C_9_KW_9,C_9_NKW_9,CPN_9_AGCA_9,CPN_9_AGSAT_9,CPN_9_AGAD1_9,CPN_9_AGAD2_9,https://www.olympieion.com,CPN_9_AGPHA_9,115.1498348,CPN_9_AGPHD_9,https://www.plataleiform.com,9813034719,CPN_9_RSAH1_9,CPN_9_RSAH2_9,CPN_9_RSAH3_9,CPN_9_RSAD1_9,CPN_9_RSAD2_9,https://www.outlord.com,7702159480,https://www.petroliferous.com,CPN_9_COABN_9,CPN_9_COAD1_9,322.6129455
